country,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL,COL
1994-03,39.86413,25.81926,17.77288,-3.815774,11.43975,23.08871,9.866981,7.732323,-14.58839,33.78848,24.14103,7.280676,-1.813844,15.73815,,,
1994-04,44.21667,29.07455,19.55501,0.4348145,13.56589,29.5385,15.88243,8.170473,-12.68021,34.0377,29.68597,16.09541,-3.727574,23.25168,,,
1994-05,49.42409,25.66669,19.62454,-2.703359,13.47564,28.64281,6.525962,7.922979,-13.67602,37.59331,40.46893,8.35387,-0.5906677,28.4778,,,
1994-06,49.52359,21.81812,19.33558,-3.13329,13.38997,26.04478,12.77867,8.337386,-12.52232,38.86159,34.52477,14.20573,0.9394466,28.01569,,,
1994-07,48.40485,17.55112,15.71155,-2.317006,24.03527,28.72493,1.080492,7.27576,-18.83609,40.74966,39.91641,-5.528455,1.715085,26.46311,,,
1994-08,48.85327,31.66828,20.74347,-3.966795,18.91191,30.63321,14.8005,7.929951,-14.98141,37.68238,36.48385,12.21448,-1.452042,28.23359,,,
1994-09,48.04796,22.31528,18.52264,-5.162632,13.25063,26.27824,7.283517,8.504036,-13.18413,36.6659,46.22441,7.550744,-2.276085,20.72501,,,
1994-10,42.3307,23.8363,17.05355,-1.80015,13.63349,26.58497,5.122782,7.610882,-13.07097,35.62276,28.70219,5.416701,-0.9628162,23.4971,,,
1994-11,46.00661,23.341,16.30178,-7.067267,20.28225,32.47219,12.18562,3.731078,-17.04866,27.07304,33.03118,8.739598,-0.3019304,20.41135,,,
1994-12,43.57177,14.00033,13.37135,-8.237196,19.91227,22.83046,2.038278,5.99532,-13.45958,30.55998,23.21833,4.618536,-2.649424,24.11906,,,
1995-01,41.95969,12.66757,12.72268,-8.673248,18.68664,17.11898,0.0597017,2.742426,-22.34341,31.74911,21.64944,-2.135046,1.818974,16.96693,,,
1995-02,37.80462,20.09049,11.84945,-0.4532735,20.34036,19.85076,-1.150033,0.2563354,-23.35763,30.58052,23.46913,-1.831255,6.494842,19.21034,,,
1995-03,35.12239,13.33412,8.13448,-9.648017,23.56604,21.03003,9.76091,0.07550793,-22.01807,28.38373,27.99317,8.824787,7.33883,16.08473,,,
1995-04,27.09433,2.818869,3.637297,-16.0613,17.28305,12.36776,-9.355442,-3.546381,-34.31712,34.6763,29.94034,-15.35309,10.23071,16.46741,,,
1995-05,18.97929,4.926033,-1.154828,-17.57095,23.23488,10.27142,5.544808,-7.529348,-32.23949,19.95933,22.68006,2.181058,9.940963,9.848718,,,
1995-06,28.59723,13.03761,6.910721,-15.6285,20.60348,7.914898,-4.393874,-8.41623,-32.67223,23.49871,26.16955,-3.211385,15.8074,8.299125,,,
1995-07,21.9706,-13.36583,-0.1411431,-21.29172,14.33462,4.03652,-9.339186,-9.257532,-34.43017,21.61132,25.85465,-22.03965,16.34692,12.9348,,,
1995-08,24.33593,-1.911134,-0.1871176,-20.61355,23.96356,5.223823,-2.380209,-8.147798,-32.20949,23.56093,26.89248,2.8174,15.52114,10.41028,,,
1995-09,21.74627,-2.935388,0.4111699,-24.56143,16.96277,3.938821,-10.87432,-10.12686,-36.94287,22.18461,32.55502,-9.152163,15.51573,10.62599,,,
1995-10,17.96618,-6.989614,-2.067333,-26.23008,15.77132,2.243253,-6.369716,-12.00365,-38.01165,17.41409,25.10677,-4.245324,14.99566,4.868306,,,
1995-11,13.01707,-10.07743,-2.582735,-19.60871,10.79801,3.79838,-4.244312,-11.85232,-36.98873,18.51485,27.58472,-1.304469,18.08328,10.00442,,,
1995-12,15.27439,-0.1429181,2.535547,-22.55862,10.38333,0.8113404,-7.923913,-14.11018,-42.63994,19.14037,22.68913,-11.58016,17.02995,0.04390086,,,
1996-01,10.17918,-14.17193,-8.161888,-31.48473,21.56015,-0.04912338,-2.393147,-13.11356,-40.5462,16.33875,21.20737,-5.275417,15.78894,-3.351227,,,
1996-02,11.88965,-9.341141,-4.956816,-24.16212,16.18062,-4.998121,-0.09120172,-15.7757,-42.52328,11.2467,19.04657,-7.190312,16.23929,-7.091716,,,
1996-03,1.250874,-12.33357,-8.61925,-30.72116,15.38357,-4.627449,-18.5126,-20.47822,-48.25722,3.978015,18.47355,-18.77173,17.88105,-23.03419,,,
1996-04,0.9050919,-17.33508,-13.42354,-38.67392,21.60088,-12.37815,-15.3933,-18.63949,-49.90217,14.94377,24.36097,-17.62846,19.90046,-8.853429,,,
1996-05,16.51649,-19.98299,-9.287741,-29.61702,18.36761,-9.329437,-10.00181,-18.21295,-45.84399,12.3126,26.65707,-9.8146,20.90026,-3.927844,,,
1996-06,0.484831,-11.23206,-9.829573,-30.59867,18.31189,-6.629812,-17.2734,-18.89469,-47.05328,10.33881,27.51125,-15.87914,19.90416,-8.713266,,,
1996-07,-0.04136721,-14.96854,-10.64584,-30.07376,21.59506,-7.215076,-10.92669,-20.18572,-49.81578,9.430057,17.72312,-10.32984,20.98503,-7.575814,,,
1996-08,5.484269,-13.4091,-8.265473,-28.37074,18.73265,-12.22576,-16.11277,-21.14657,-47.61457,7.157577,5.791449,-20.7509,22.7999,-8.787686,,,
1996-09,8.892888,-15.14431,-8.773931,-39.84808,20.18167,-13.21474,-13.2851,-21.06438,-48.93497,8.267155,14.27009,-16.94974,22.89303,-7.200327,,,
1996-10,11.29111,-9.792258,-5.055863,-21.21996,15.83873,-18.52554,-10.13232,-21.16236,-50.20336,10.79123,25.35113,-10.64713,23.96962,-4.27774,,,
1996-11,19.88198,-15.54866,-1.99169,-27.48596,10.71029,-20.89511,-14.64011,-18.28853,-51.75679,16.00368,23.01257,-13.26683,19.87236,-0.2145889,,,
1996-12,18.15987,-15.12974,-1.054983,-31.3165,9.145288,-13.48798,-14.99664,-17.15757,-46.95303,16.49274,32.53268,-13.44789,19.51567,-0.6385222,,,
1997-01,18.2019,-12.12035,-1.236789,-15.3332,9.756563,-6.304667,-3.281207,-16.52168,-43.24916,12.46592,32.47635,-4.086861,19.1917,4.219392,,,
1997-02,19.42781,-20.99169,-4.628336,-31.14643,11.61161,-10.32138,-12.68016,-16.66029,-45.70407,17.24292,36.29762,-14.16838,22.00231,7.32796,,,
1997-03,26.22681,-21.79109,-2.711227,-36.75819,13.67499,-12.41264,-24.14036,-15.51655,-48.1153,20.71804,31.29605,-24.34363,19.29485,9.089351,,,
1997-04,31.02698,-12.58538,1.910325,-18.40519,10.01755,-3.983487,20.83252,-13.30608,-37.83894,16.35147,20.5957,17.7075,17.37326,9.864466,,,
1997-05,25.95556,-6.919333,0.8828063,-20.90264,9.427733,-3.654388,-2.422408,-11.39309,-40.65855,18.69151,18.96025,-0.3335585,11.93351,5.858398,,,
1997-06,28.53986,-11.22713,2.973367,-18.23513,7.90587,-7.747383,-6.336483,-12.82051,-42.15779,17.41445,19.33198,-8.599035,13.73164,5.474159,,,
1997-07,31.43002,-1.551659,7.903264,-12.91932,10.15048,-5.493618,10.25293,-9.170082,-35.17432,18.44927,23.27435,6.469377,11.45699,7.02196,,,
1997-08,23.20791,-15.07192,1.801164,-27.82572,4.962519,-13.46664,-22.80168,-12.86691,-41.77532,22.31458,26.06237,-24.40418,18.90238,12.47112,,,
1997-09,34.52164,-5.368569,8.440837,-16.54408,4.69577,-2.906766,1.189434,-6.444334,-33.48235,25.40932,30.50405,2.794987,12.01976,17.55017,,,
1997-10,35.5303,2.988279,8.343496,-13.86148,14.02453,4.529927,2.448729,-3.450058,-28.69339,25.78973,24.43397,6.774602,7.594715,19.859,,,
1997-11,39.18704,2.147254,9.874896,-12.70811,12.23944,0.4612067,-0.8426786,-4.591021,-27.6194,23.14766,30.12747,0.245446,9.773823,18.7566,,,
1997-12,37.38286,0.8637289,7.835465,-14.7212,16.70453,4.676346,9.244979,-2.497884,-26.13196,21.20975,30.04929,11.73154,1.366041,15.33998,,,
1998-01,42.97824,8.064473,13.29585,-11.37888,10.2988,4.201505,-5.729869,-3.637291,-27.80929,25.35719,31.50554,0.09754981,8.335332,21.11458,,,
1998-02,47.67577,6.669357,14.85558,-13.80773,9.68408,4.479551,-2.793797,-3.021549,-27.62478,24.43353,23.31978,4.604432,6.578011,15.82274,,,
1998-03,29.33448,-1.853019,6.316887,-16.9313,8.939039,9.470234,-3.933467,-2.946162,-23.3791,22.50323,27.90091,-1.572997,8.213069,8.007032,,,
1998-04,31.16316,7.817953,8.304981,-16.04633,12.01958,1.227373,6.288045,-8.750962,-34.48135,19.19982,24.19423,6.063299,10.0858,10.96119,,,
1998-05,23.9173,-14.02554,-3.161752,-24.57251,12.36273,-8.363835,-16.49113,-18.27886,-45.51036,8.275795,31.54114,-17.52097,17.11457,1.429962,,,
1998-06,26.33302,-14.48816,-2.904157,-31.97623,19.72967,-11.31887,-13.49002,-12.34899,-43.91426,25.09163,20.87365,-14.14346,18.20864,18.25623,,,
1998-07,29.98956,-11.52772,1.554849,-32.6709,17.86649,-13.35473,-12.40908,-16.94044,-46.53393,18.07702,21.52752,-15.17692,22.37756,10.33642,,,
1998-08,11.10499,-20.33618,-8.286945,-36.92031,18.06511,-17.99014,-38.31011,-24.42443,-55.84373,9.728432,30.69465,-43.69648,26.89666,-6.805515,,,
1998-09,4.244827,-25.52931,-12.23153,-37.67587,16.16893,-22.31907,-21.579,-27.2337,-58.60987,4.867332,27.03247,-20.3975,29.69279,-13.2246,,,
1998-10,4.177868,-35.27958,-14.07185,-53.39602,12.74459,-24.87671,-22.60694,-30.58028,-62.79642,3.288506,23.47811,-30.32928,32.42958,-13.20306,,,
1998-11,-3.671898,-32.59146,-18.94647,-48.16165,20.74155,-29.76614,-29.23613,-31.20023,-67.22839,6.502964,25.22691,-31.59275,33.02604,-10.12345,,,
1998-12,0.114986,-28.22258,-13.2759,-44.56677,12.89861,-30.8965,-26.70301,-32.85097,-66.31618,4.061515,21.7658,-24.38893,35.31953,-8.519589,,,
1999-01,-4.975714,-32.08515,-18.39565,-47.66246,17.4217,-32.9413,-23.0929,-32.06855,-66.76362,6.282255,20.32831,-25.62855,34.89772,-11.72873,,,
1999-02,-4.24096,-36.60804,-16.92807,-51.59839,10.07363,-36.7698,-24.95728,-34.58857,-69.56861,-0.472453,21.83846,-26.6504,34.41043,-17.72176,,,
1999-03,10.51078,-30.61163,-9.930242,-50.72267,8.305021,-41.2185,-27.02879,-35.49768,-72.75385,3.963146,15.44295,-30.26798,38.41856,1.491738,,,
1999-04,12.70562,-30.26046,-9.302195,-56.00436,8.997814,-42.09156,-19.8184,-29.84969,-69.76623,14.58685,22.79241,-19.91711,33.93336,11.79816,,,
1999-05,29.76183,-25.99254,-3.137475,-50.41018,7.326753,-36.3687,-22.80279,-27.60368,-64.41387,9.738484,23.99376,-24.01745,27.52142,7.353964,,,
1999-06,16.09552,-20.67916,-2.531147,-38.21405,2.504971,-33.87873,-7.026905,-24.93101,-58.34068,9.218447,35.03894,-2.821089,25.33996,1.830716,,,
1999-07,10.06177,-24.11531,-1.497687,-48.67533,-4.451758,-29.51598,-11.07776,-19.19361,-55.6184,19.64675,37.41354,-8.590663,21.17881,12.19653,,,
1999-08,29.78341,-20.4241,4.504648,-37.59694,-2.74164,-24.55188,-1.082903,-12.68367,-49.76381,24.37784,35.65813,2.69215,12.39303,19.77649,,,
1999-09,27.95814,-17.40314,3.358975,-39.046,0.5408276,-15.60364,7.593079,-4.238195,-38.97252,33.15885,37.30906,7.484524,9.228358,34.16667,,,
1999-10,33.1862,-22.52881,5.351998,-40.42172,-3.322965,-15.32685,-3.440243,-10.00145,-47.3643,28.45586,38.68338,2.126237,11.2686,25.84858,,,
1999-11,32.22317,-11.12413,5.972147,-33.82699,2.380916,-13.36214,3.22824,-8.012733,-39.2983,23.64796,19.47076,3.823892,8.377757,23.09517,,,
1999-12,36.75856,-13.29565,6.795153,-24.29279,3.566215,-11.28463,1.840563,-8.650048,-43.49556,26.93015,26.85608,-3.793253,8.729638,31.80709,,,
2000-01,43.75862,-5.290045,11.93349,-24.90325,3.000731,-11.65818,-2.942557,-8.064262,-40.86402,24.11283,33.39548,-1.492983,6.223457,24.71846,,,
2000-02,52.25015,4.356448,17.09236,-0.4149848,5.920097,0.6198689,9.614068,-3.156293,-34.09073,31.85391,35.64439,12.63621,7.104673,31.3462,,,
2000-03,47.74685,6.711511,15.60496,-0.3459555,4.187048,2.893789,10.70839,1.750164,-28.13594,32.44381,36.81606,13.8204,0.563107,32.82033,,,
2000-04,32.69379,1.181339,13.3151,-21.1153,-5.862363,5.69753,2.413451,2.243783,-26.09512,33.36242,38.9029,3.135503,0.4369424,26.96849,,,
2000-05,38.95024,6.762457,14.35503,-7.311224,-1.724004,3.967565,8.269691,2.716181,-25.3747,35.41001,38.04075,15.25593,1.516733,30.15823,,,
2000-06,46.31819,9.203252,18.30902,-7.053111,-0.02870969,12.35607,9.735319,4.185551,-22.67337,36.14012,40.77604,9.938237,0.4428144,35.90224,,,
2000-07,37.83644,8.93977,15.24142,-3.527684,7.393243,12.56158,-0.6466121,2.332171,-23.66236,31.42987,29.45509,-2.313251,-0.3726453,32.76576,,,
2000-08,44.80403,16.8237,15.65093,-7.519304,15.27688,18.9025,20.84241,7.176802,-11.81881,34.23665,27.89948,18.58966,0.7355624,32.34742,,,
2000-09,48.53911,10.86726,14.57229,-6.244714,14.29191,10.96351,1.903845,3.204423,-22.48111,32.97865,25.23744,4.809029,3.883743,32.11504,,,
2000-10,40.53362,13.7695,12.6076,1.978225,17.47546,10.12278,-0.4844076,2.134838,-24.12439,33.82728,26.33985,1.844512,3.273376,25.91372,,,
2000-11,43.21629,18.20446,16.47888,-7.68049,10.53591,13.86379,7.824389,0.4689249,-23.60675,31.03339,28.15117,9.046425,5.641742,26.44946,,,
2000-12,41.54515,13.59207,13.12826,-7.658022,16.18075,13.88051,2.611213,2.93526,-20.11375,34.87454,42.38475,8.455467,5.3864,25.64314,,,
2001-01,52.14616,8.606975,16.52061,-8.6162,13.11819,12.15879,2.418876,1.665001,-24.63661,35.24649,32.60118,7.276553,4.354251,31.3045,,,
2001-02,39.43713,5.008962,8.442733,-12.6339,20.10581,10.2206,2.826327,1.280603,-23.88456,33.36356,30.25482,4.562997,4.63848,25.50079,,,
2001-03,31.46912,8.779319,8.83225,-12.70286,8.803185,11.59766,1.014405,-3.633652,-26.65149,22.5311,30.40249,3.577989,9.022074,18.8805,,,
2001-04,28.00562,-1.38937,4.772068,-13.95248,13.5819,7.013464,-9.115138,-7.11471,-37.47683,24.69174,34.99029,-9.189333,8.914756,18.80834,,,
2001-05,25.04729,5.818819,3.093834,-15.51495,19.11041,7.032174,6.266756,-8.837149,-34.4008,22.73405,20.02744,4.752643,14.63461,17.70382,,,
2001-06,24.43299,10.02678,5.238477,-19.10288,18.57495,7.476919,-5.453715,-8.05478,-38.01228,23.11053,27.35884,-3.948812,8.766052,12.9713,,,
2001-07,29.08207,-3.069861,2.004259,-33.38806,25.69958,6.60333,-6.24369,-10.53552,-41.54856,28.26398,28.69435,-8.671467,16.94146,13.43923,,,
2001-08,25.99409,3.073374,4.668857,-19.21696,15.21297,7.328058,-0.663093,-15.48793,-43.01903,16.57747,21.72511,-7.390941,20.0438,11.35365,,,
2001-09,29.16106,12.96519,8.199708,-15.07692,15.39307,5.84281,-21.88113,-15.48887,-50.12938,15.69874,5.657539,-24.89633,14.87282,6.606029,,,
2001-10,37.27133,11.2639,11.88677,-5.845037,12.19569,4.948151,-2.334493,-12.20777,-37.55213,19.29938,23.50382,-3.273448,18.20444,12.2574,,,
2001-11,38.26196,10.32644,11.26579,-12.97385,13.26145,6.327924,1.214027,-10.2535,-37.48907,23.49032,26.7049,0.01017509,15.95919,15.87383,-17.72,-17.83,59.53
2001-12,35.03094,17.74323,15.59383,-20.90424,5.711579,5.521264,-5.148406,-11.41316,-38.09938,21.9192,23.34872,-6.376265,17.62273,13.56538,-9.83,-5.33,68.3
2002-01,28.29587,15.75322,11.73586,-11.5899,11.65646,12.49175,7.76976,-6.102382,-27.62805,23.53374,-4.665166,10.23437,13.55448,13.72268,-3.324,-7.3,69.84
2002-02,32.05576,21.57199,15.09285,-10.58534,10.51146,8.600932,-5.43954,-12.41164,-39.00877,15.86874,21.24796,-8.17521,11.95584,10.91882,-16.584,-22.69,69.34
2002-03,29.01551,12.70404,7.857917,-18.69649,13.21706,3.478456,-28.64461,-9.429236,-43.94798,26.29476,21.27361,-25.45447,13.61491,13.45665,-20.476,-20.3,67.61
2002-04,44.85417,23.98185,18.33497,-2.013344,15.42112,13.83612,34.89338,-7.005909,-29.87018,19.4653,24.43613,31.77046,11.41182,17.58895,-22.972,-22.28,66.05
2002-05,42.64645,24.71914,17.80083,-4.62049,13.50728,14.78015,-6.517767,-4.970582,-32.1233,25.3347,36.64697,-5.896536,7.649244,23.73115,-14.598,0.19,58.05
2002-06,42.90778,20.87984,15.83955,-4.376175,16.03794,13.78469,-7.450815,-6.222754,-31.34336,23.31975,38.89639,-5.650216,10.2858,23.97182,3.578,20.45,58.82
2002-07,47.47184,24.27071,20.49361,2.95365,13.73225,12.83623,9.962996,-4.284043,-30.37749,26.06347,63.70779,8.926936,7.051175,23.33533,-5.02,10.93,63.66
2002-08,45.7534,29.33099,19.97367,0.5319344,15.73617,10.59168,-5.520892,-1.739911,-29.4163,31.06169,46.72805,-4.52711,7.148818,26.14863,3.348,19.72,59.43
2002-09,39.00597,32.69371,17.07304,1.359287,18.25664,12.82124,-2.460705,-2.244143,-31.6989,33.35083,39.56429,-3.772086,11.03006,28.95085,-6.142,12.54,73.29
2002-10,38.75888,32.79939,17.16392,-2.075997,17.98562,15.93143,10.4295,-3.598756,-29.67034,27.4845,34.01751,7.718688,8.278289,33.64859,-4.352,14.73,78.6
2002-11,51.56917,29.50363,20.02814,-3.747446,19.94435,14.95942,-7.78758,-3.701462,-36.90436,35.8631,30.51456,-2.680876,8.945331,29.38466,-1.52,15.15,80.45
2002-12,39.35446,21.96306,14.67622,4.619305,16.70137,16.32473,3.940095,-4.611789,-35.86308,30.50242,31.96586,1.494765,7.760746,30.08584,6.1,17.25,83.28
2003-01,36.77831,23.04472,13.69485,-4.85346,21.03392,16.06646,1.253866,-4.749488,-29.36905,28.87866,36.14314,-0.2338629,13.71817,18.31725,0.814,12.44,82.29
2003-02,41.65317,22.78788,16.0791,-3.709677,19.02778,12.41514,-3.172426,-9.055156,-39.64783,28.42369,43.06409,-9.472334,13.36389,22.30071,-1.322,10.38,77.59
2003-03,42.24723,16.74252,10.02833,-5.893959,25.11384,14.42498,-0.635511,-4.473986,-36.29736,30.68589,33.82763,-0.4865813,11.42218,28.04719,-7.828,-0.89,78.91
2003-04,39.18622,31.32912,18.3947,-10.27834,16.77338,16.15019,9.820546,-2.052088,-28.96204,36.12766,24.24821,5.249772,14.14558,34.94109,-8.49,-2.98,75.14
2003-05,47.44521,28.88346,18.96006,-6.03078,20.91182,19.64029,13.15015,-0.05554527,-25.60752,31.88326,23.17285,19.42236,5.516878,29.37363,-1.558,2.62,76.67
2003-06,44.9772,27.52964,17.14919,-3.583863,21.40366,21.20662,-9.374262,0.6458386,-26.96563,37.06581,17.35922,-3.472183,7.969464,31.84671,5.286,16.89,75.5
2003-07,44.49163,25.79924,19.92994,-2.256936,10.65001,30.10116,26.66327,3.135264,-16.07046,33.65628,18.17361,35.60228,7.193548,36.16954,1.902,12.86,74.38
2003-08,39.90435,30.59692,16.36145,-2.006154,21.67649,22.0576,-0.791481,1.083442,-22.30061,31.50285,18.11305,-3.566429,6.361337,31.9553,9.946,24.27,74.34
2003-09,50.9878,29.51957,21.13607,-1.466045,15.16166,28.76589,18.68751,5.190207,-16.16079,32.97379,30.57464,17.93221,2.970625,33.15653,5.01,10.8,75.2
2003-10,41.11878,36.75423,18.9657,2.037371,19.08434,30.9978,16.97246,6.846687,-14.37419,32.50233,48.67812,16.97495,-2.771837,30.18303,5.886,15.74,75.23
2003-11,46.47859,28.86934,19.70814,4.335225,15.48916,31.96729,-5.801769,-0.3515302,-22.18917,28.98523,39.37927,-3.447934,6.615717,26.11004,4.884,10.87,83.47
2003-12,46.68665,35.98874,20.88898,0.9517453,19.73422,29.53698,11.65236,10.39652,-11.60653,36.16543,35.08652,15.42044,-7.136919,35.85797,14.5,23.9,78.9
2004-01,54.20882,37.32796,26.33736,1.901748,13.56609,27.53341,8.597446,8.748303,-12.81687,37.30963,37.88732,12.36248,-1.151371,37.22192,25.7,37.92,79.96
2004-02,49.9826,24.42795,20.61646,2.979361,15.51462,35.84883,12.43182,10.55712,-4.609138,37.07265,40.27205,17.74203,-2.040539,36.96226,15.95,23.7,78.63
2004-03,54.34207,37.29515,23.87033,5.343449,17.5389,38.52609,22.01739,12.11184,-6.176848,36.31567,47.19137,20.93426,-2.483385,39.56321,13.046,20.62,75.5
2004-04,48.3318,38.2862,20.41839,3.573252,26.90562,36.86932,15.61507,9.51322,-10.40776,36.49348,36.6869,23.41879,-1.852282,33.12543,13.378,24.52,73.63
2004-05,50.84748,35.76689,23.38823,6.312965,19.4382,35.03381,6.578694,10.26254,-9.947137,40.07185,34.29001,4.412343,-1.997935,35.77916,12.412,15.69,72.24
2004-06,46.81553,38.0704,22.55652,8.09248,17.92108,31.52197,10.50854,7.744505,-12.95128,34.83445,25.078,11.85634,-1.197568,30.69113,12.74,15.72,76.09
2004-07,46.33971,40.16736,20.69414,0.02964083,21.56401,32.13099,4.983146,7.147462,-13.944,36.99585,30.79407,10.51499,1.070484,24.64402,13.79,15.19,78.18
2004-08,44.8398,34.13526,19.49984,-2.036722,19.81898,35.63117,4.648731,6.056302,-15.47599,32.80453,28.10098,6.195125,-0.4081088,21.36859,10.344,8.77,74.41
2004-09,39.98723,30.46321,18.61226,-8.140654,13.12188,31.28529,0.001247504,4.723539,-14.23012,31.63437,29.71833,5.009076,4.249091,29.4986,5.884,-0.14,79.43
2004-10,45.28867,35.75793,20.08163,-1.20887,20.1028,32.25953,-0.1032667,4.345948,-17.75076,34.06687,32.08252,5.651301,3.052551,28.86305,9.116,10.76,77.06
2004-11,40.59148,33.36102,16.5303,-0.4609861,24.01746,30.05948,10.16864,3.993113,-14.92748,27.24996,27.67004,9.710758,-0.9568513,29.02476,15.704,12.78,73.76
2004-12,44.53366,40.13234,19.98756,1.347171,24.33855,35.89577,11.53962,4.5002,-13.27071,28.84287,24.82291,8.975469,1.396914,26.28306,12.898,11.13,81.21
2005-01,41.48662,36.42135,18.40826,-0.03283183,22.03582,28.90513,-1.949499,1.976851,-21.0043,28.7272,24.46562,-1.005034,2.361366,21.55624,19.268,20.19,81.46
2005-02,37.91118,34.51668,17.35196,-3.690379,23.72529,32.59587,10.37062,3.249955,-18.07753,36.47626,24.99024,10.72714,6.775331,29.89435,13.922,11.83,78.73
2005-03,43.67093,33.14291,17.03725,-8.7426,24.07248,30.68486,-6.406419,5.604241,-16.2468,35.11833,24.06493,-8.640104,5.785653,32.37243,9.6,6.83,77.98
2005-04,41.33665,37.32115,18.70152,-1.286363,25.26789,32.56226,30.26313,4.02267,-12.54863,31.22497,19.1867,23.70323,6.72156,28.97876,13.336,11.03,70.2
2005-05,27.26078,36.91931,17.08439,-10.21467,16.86692,32.91634,-2.025706,-3.152442,-22.33621,29.3915,18.94879,-4.932,15.11523,25.5352,14.052,3.81,72.63
2005-06,35.91753,32.65814,17.56553,-8.281962,16.44965,34.07158,14.81932,2.584951,-14.971,29.86223,19.0541,18.42539,7.412085,21.02143,18.662,14.14,70.62
2005-07,49.75718,40.30148,23.02799,-3.394998,15.47278,31.96476,-0.6192293,0.9324036,-18.83299,28.18375,19.13607,-3.109608,6.027483,22.82064,21.91,18.81,66.52
2005-08,38.96204,32.42793,17.83502,0.5454348,16.55105,34.44679,17.23355,4.563776,-13.45046,32.77243,24.32067,10.58476,5.819744,28.65923,27.97,25.44,64.92
2005-09,38.22155,34.66135,18.52285,-1.973764,16.54088,32.89624,3.065651,5.115351,-14.22905,31.15623,36.49732,6.670678,2.287266,24.79709,18.866,13.38,66.94
2005-10,43.54282,34.8648,21.05764,0.2828361,15.63772,30.35789,-2.413285,4.721278,-14.81715,30.67193,23.35423,0.3064079,1.70459,24.5384,18.662,10.7,66.03
2005-11,43.56768,43.86149,23.93778,3.396731,15.1108,40.39022,14.29003,6.920808,-9.345291,35.55506,19.37731,9.416451,4.250682,23.97703,18.79,7.43,65.78
2005-12,49.77784,39.60233,23.73053,1.495478,17.46477,36.59872,12.57938,5.497894,-12.54345,32.5029,24.46317,15.58161,2.830013,26.81628,22.552,16.99,73.26
2006-01,61.02774,43.41313,28.29157,6.704464,17.69761,42.23424,17.07781,8.083597,-8.258968,34.8574,27.49688,15.93115,2.458075,28.1814,26.706,21.93,70.6
2006-02,50.64488,46.44703,28.01666,5.995964,16.46091,44.21101,12.73463,9.961391,-4.355906,35.08307,25.60881,19.94213,-0.1306734,33.27003,25.126,17.81,58.28
2006-03,46.47882,45.67101,26.73818,9.062799,11.29,45.8322,20.33723,10.95926,-1.539722,30.60911,32.37965,23.50905,-0.3028091,31.70566,30.024,23.68,53.94
2006-04,50.00718,39.68784,27.26173,2.162342,12.18551,50.14967,10.11832,14.09441,-0.6549647,40.76516,40.46622,15.91549,-1.93767,35.50502,29.706,20.77,60.56
2006-05,54.61118,39.60293,26.4847,11.96667,19.15295,55.01121,21.62403,16.80645,5.016299,40.63344,52.99367,28.59444,-6.027795,34.21168,32.208,24.57,53.02
2006-06,51.62099,48.08578,28.38843,9.879467,14.44806,55.58306,23.88717,17.35981,6.763895,39.46085,54.71774,27.30185,-5.727439,37.00267,34.304,25.26,56.75
2006-07,51.65989,56.47139,28.96746,8.02629,14.48951,54.98088,14.76671,16.22458,5.378367,38.80993,44.57652,15.26657,-5.695737,38.39228,29.806,16.7,73.62
2006-08,62.41768,53.68372,33.35904,11.40464,14.67442,54.16727,24.8805,17.38127,10.50892,37.89151,34.01441,26.91843,-3.571856,35.61152,32.648,23.05,61.78
2006-09,51.83846,51.89608,29.41898,14.4655,14.69315,56.45232,26.02593,18.05709,8.696735,39.8528,23.15307,25.18327,-4.435038,35.69378,25.29,9.69,68.38
2006-10,52.74888,50.53234,30.50772,10.07632,12.74863,53.75863,16.24578,17.42877,8.530436,43.00415,34.40608,14.298,-0.81854,34.24116,32.208,17.91,72.8
2006-11,51.71949,50.36771,29.41536,2.565664,12.5934,50.36195,17.76862,15.24014,5.152217,41.86316,35.21661,17.39241,0.06579753,34.25129,31.89,23.23,70.35
2006-12,48.30082,47.1932,27.18017,-3.245965,13.06577,44.8368,6.566967,12.81646,0.1721856,42.17342,36.15851,11.00772,3.105292,32.88172,37.054,21.39,68.29
2007-01,49.7929,52.12445,26.27855,2.109936,20.59452,57.20563,17.28896,14.1334,6.812436,37.53303,33.26623,16.70064,1.423398,34.44376,31.862,22.41,72.69
2007-02,50.4917,48.74289,28.72281,6.957951,16.39083,47.96165,11.06912,14.70007,2.062193,39.22947,29.26632,6.702116,-2.67846,31.00123,30.19,22.48,71.24
2007-03,46.07849,53.78693,29.33353,10.78381,12.24124,52.91945,16.58458,14.62926,-0.1485284,36.51958,28.82634,20.95487,-4.048596,30.6312,30.112,16.99,70.35
2007-04,44.68259,54.66074,26.93568,7.450644,24.44554,48.14484,7.811812,11.54298,-2.970765,32.66746,31.29965,4.694606,-4.777749,22.77808,30.04,19.17,70.59
2007-05,44.14509,51.45667,25.55321,9.601089,22.9483,45.29031,15.7257,10.53042,-2.983452,32.49532,22.03813,22.56674,-2.880447,29.63363,21.768,4.93,75.41
2007-06,44.1194,47.77244,24.37974,3.816379,17.85095,50.41257,2.690241,12.38092,-1.307688,34.31236,22.84666,8.873576,-4.245571,32.88275,25.146,13.17,68.78
